,Class,HistoricalPrice,Id,Level,MarketValue,MinBuyout,Name,NumAuctions,Quantity,RegionAvgDailySold,RegionHistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionSaleAvg,RegionSaleRate,SubClass,VendorBuy,VendorSell,RegionQuantity_Log
167,Consumable,492483,22871,67,7720,0,Shrouding Potion,0,0,3.64,1980471,1617136,994666,19,193500,0.13,Potion,20000,5000,2.9444389791664403
168,Consumable,0,28100,60,0,0,Volatile Healing Potion,0,0,1.8,80428,80841,99548,12,18581,0.18,Potion,4000,1000,2.4849066497880004
169,Consumable,0,31676,69,0,0,Fel Regeneration Potion,0,0,0.0,37411,10975,14950,4,0,0.0,Potion,20000,5000,1.3862943611198906
170,Consumable,2221316,32902,68,4004002,0,Bottled Nethergon Energy,0,0,0.0,714659,728709,397272,29,0,0.0,Potion,0,25,3.367295829986474
171,Consumable,370135,32905,65,0,0,Bottled Nethergon Vapor,0,0,3.63,347824,452139,416575,12,237800,0.33,Potion,0,25,2.4849066497880004
172,Consumable,15000,33093,69,15000,0,Mana Potion Injector,0,0,0.0,165663,176760,239929,4,0,0.0,Potion,20000,5000,1.3862943611198906
173,Consumable,92735,33447,80,129667,200796,Runic Healing Potion,5,5,1.28,46551,84941,36096,15,26766,0.08,Potion,24000,6000,2.70805020110221
174,Consumable,157775,33448,80,208011,253999,Runic Mana Potion,5,5,1.4,43023,35680,30323,9,25144,0.14,Potion,24000,6000,2.1972245773362196
175,Consumable,644307,34440,75,0,0,Mad Alchemist's Potion,0,0,0.0,320485,300002,346630,7,48,0.0,Potion,28000,7000,1.9459101490553132
176,Consumable,0,39671,75,0,0,Resurgent Healing Potion,0,0,0.0,306781,315118,270987,7,86,0.0,Potion,20000,5000,1.9459101490553132
177,Consumable,50000,40067,75,0,0,Icy Mana Potion,0,0,0.75,295271,615705,583378,4,267781,0.25,Potion,20000,5000,1.3862943611198906
178,Consumable,3086000,40081,80,0,0,Potion of Nightmares,0,0,0.65,972540,1323613,1637224,6,239371,0.13,Potion,20000,5000,1.791759469228055
179,Consumable,0,40087,80,0,0,Powerful Rejuvenation Potion,0,0,0.0,5806935,8851269,11573797,5,0,0.0,Potion,20000,5000,1.6094379124341003
180,Consumable,0,40093,80,0,0,Indestructible Potion,0,0,12.0,265504,277454,389617,13,127665,1.0,Potion,20000,5000,2.5649493574615367
181,Consumable,386550,40211,80,15000,0,Potion of Speed,0,0,2.0,804517,919134,924712,9,149218,0.2,Potion,20000,5000,2.1972245773362196
182,Consumable,1085072,40212,80,0,0,Potion of Wild Magic,0,0,2.5,619635,806980,1076147,9,250420,0.25,Potion,20000,5000,2.1972245773362196
183,Consumable,0,57099,85,0,0,Mysterious Potion,0,0,0.0,15543292,21558207,22930050,5,0,0.0,Potion,1000,250,1.6094379124341003
184,Consumable,111111,57191,81,0,0,Mythical Healing Potion,0,0,0.0,351456,461652,677904,13,0,0.0,Potion,24000,6000,2.5649493574615367
185,Consumable,0,57192,81,0,0,Mythical Mana Potion,0,0,0.0,975598,912885,875331,8,5049,0.0,Potion,24000,6000,2.0794415416798357
186,Consumable,0,57193,83,0,0,Mighty Rejuvenation Potion,0,0,0.0,1586569,1670875,1629969,5,0,0.0,Potion,20000,5000,1.6094379124341003
187,Consumable,0,57194,85,0,0,Potion of Concentration,0,0,0.0,3164212,4685614,4556593,6,874,0.0,Potion,20000,5000,1.791759469228055
188,Consumable,40000,58090,85,0,0,Earthen Potion,0,0,5.36,629581,1107255,907457,7,418000,0.67,Potion,20000,5000,1.9459101490553132
189,Consumable,11052862,58091,85,0,0,Volcanic Potion,0,0,0.98,1717182,1608060,1664156,8,786246,0.14,Potion,20000,5000,2.0794415416798357
190,Consumable,3296134,58145,85,3493825,0,Potion of the Tol'vir,0,0,0.0,1417036,1298187,1303534,9,92,0.0,Potion,10000,2500,2.1972245773362196
191,Consumable,3250763,58146,85,5443910,0,Golemblood Potion,0,0,0.0,1590474,1581840,1602735,6,0,0.0,Potion,10000,2500,1.791759469228055
192,Consumable,34098515,58487,82,0,0,Potion of Deepholm,0,0,1.52,7377912,8439612,8005694,9,1895858,0.19,Potion,20000,5000,2.1972245773362196
193,Consumable,14536008,58488,85,10777100,0,Potion of Treasure Finding,0,0,2.1,9119260,10776615,9853758,19,5558578,0.1,Potion,20000,5000,2.9444389791664403
194,Consumable,980842,58489,85,8672308,0,Potion of Illusion,0,0,4.76,3521731,4149247,3386351,15,1421579,0.28,Potion,10000,2500,2.70805020110221
195,Consumable,296985,67415,81,0,0,Draught of War,0,0,0.0,596465,635495,607791,11,0,0.0,Potion,24000,6000,2.3978952727983707
196,Consumable,109348,76089,90,18145,0,Virmen's Bite,0,0,1.96,360452,292200,248111,30,128367,0.07,Potion,10000,2500,3.4011973816621555
197,Consumable,25189,76090,90,20753,0,Potion of the Mountains,0,0,0.0,380444,408389,501687,14,0,0.0,Potion,20000,5000,2.6390573296152584
198,Consumable,629498,76091,90,0,0,Greater Potion of Luck,0,0,0.0,2101302,0,0,0,0,0.0,Potion,20000,5000,-inf
199,Consumable,487999,76092,90,0,0,Potion of Focus,0,0,0.0,898816,997725,601321,16,0,0.0,Potion,20000,5000,2.772588722239781
200,Consumable,292076,76093,90,817013,0,Potion of the Jade Serpent,0,0,0.0,383513,336266,325113,30,14275,0.0,Potion,20000,5000,3.4011973816621555
201,Consumable,109974,76094,90,23709,0,Alchemist's Rejuvenation,0,0,0.0,68681,122301,121948,56,0,0.0,Potion,1000,250,4.02535169073515
202,Consumable,54228,76095,90,259207,506960,Potion of Mogu Power,1,1,26.0,391919,415340,399859,35,290730,1.0,Potion,10000,2500,3.5553480614894135
203,Consumable,7079511,76096,90,7424676,0,Darkwater Potion,0,0,8.4,7725760,6460643,5808213,13,3892675,0.7,Potion,10000,2500,2.5649493574615367
204,Consumable,114287,76097,90,119522,95000,Master Healing Potion,2,2,4.76,63261,64465,56820,28,38631,0.17,Potion,24000,6000,3.332204510175204
205,Consumable,20323,76098,90,23709,0,Master Mana Potion,0,0,11.6,191335,142601,119513,29,10766,0.4,Potion,24000,6000,3.367295829986474
206,Consumable,220000,93351,90,0,0,Potion of Luck,0,0,2.52,12803253,11500481,11386152,7,6383736,0.36,Potion,20000,5000,1.9459101490553132
207,Consumable,3161849,107640,15,3163128,3337399,Potion of Slow Fall,1,5,1.2,1308980,1845734,1433678,6,183055,0.2,Potion,100,25,1.791759469228055
208,Consumable,135165,109217,100,430509,429000,Draenic Agility Potion,5,10,7.56,226132,289873,321863,45,170102,0.14,Potion,10000,2500,3.8066624897703196
209,Consumable,103259,109218,100,252796,0,Draenic Intellect Potion,0,0,18.3,242278,247838,224474,52,139526,0.3,Potion,10000,2500,3.9512437185814275
210,Consumable,46925,109219,100,204652,199000,Draenic Strength Potion,20,20,8.25,179091,216182,196646,46,114550,0.15,Potion,10000,2500,3.828641396489095
211,Consumable,159432,109220,100,199058,0,Draenic Versatility Potion,0,0,0.0,182136,185861,179531,40,0,0.0,Potion,10000,2500,3.6888794541139363
212,Consumable,183034,109221,100,74897,0,Draenic Channeled Mana Potion,0,0,0.0,112356,169358,137145,28,0,0.0,Potion,20000,5000,3.332204510175204
213,Consumable,38548,109222,100,44947,0,Draenic Mana Potion,0,0,2.25,18792,23750,17028,20,10658,0.09,Potion,24000,6000,2.995732273553991
214,Consumable,15181,109223,100,8302,4600,Healing Tonic,6,27,8.46,24944,26976,16453,36,11065,0.18,Potion,24000,1200,3.58351893845611
215,Consumable,1000,109226,100,0,0,Draenic Rejuvenation Potion,0,0,0.0,312185,345403,229664,24,0,0.0,Potion,1000,250,3.1780538303479458
216,Consumable,267235,113585,90,545184,584746,Iron Horde Rejuvenation Potion,5,5,2.1,70172,91155,46921,9,20877,0.21,Potion,1000,250,2.1972245773362196
217,Consumable,1239533,116266,90,647957,618999,Draenic Swiftness Potion,27,67,60.84,706090,588035,548746,88,518376,0.52,Potion,10000,2500,4.477336814478207
218,Consumable,684080,116268,90,753351,920900,Draenic Invisibility Potion,14,110,68.82,652958,675310,745224,176,334325,0.37,Potion,2000,500,5.170483995038151
219,Consumable,625829,116276,90,1552500,0,Draenic Living Action Potion,0,0,4.07,565694,557839,461503,35,315202,0.11,Potion,2400,600,3.5553480614894135
220,Consumable,0,117415,100,0,0,Smuggled Tonic,0,0,0.0,1276259,3057757,2442033,1,0,0.0,Potion,24000,6000,0.0
221,Consumable,42711,118006,100,49434,0,Shieldtronic Shield,0,0,5.52,17969,42772,36065,24,17994,0.23,Potion,24000,1200,3.1780538303479458
222,Consumable,165762,118704,90,0,0,Pure Rage Potion,0,0,4.32,616209,637027,599371,24,645578,0.16,Potion,2000,500,3.1780538303479458
223,Consumable,795452,124660,1,23550,0,Darkmoon Healing Tonic,0,0,0.96,718511,566212,443951,6,32357,0.24,Potion,250,62,1.791759469228055
224,Consumable,92337254,124661,1,0,0,Gladiator's Healing Potion,0,0,0.0,24518590,26263896,46371017,6,0,0.0,Potion,250,62,1.791759469228055
225,Consumable,880166,124671,1,738750,2289999,Darkmoon Firewater,21,81,81.72,926177,645844,466051,203,787039,0.36,Potion,250,62,5.313205979041787
226,Consumable,28956,127834,110,25444,7750,Ancient Healing Potion,12,29,55.48,40577,39723,31307,78,28826,0.38,Potion,24000,1200,4.356708826689592
227,Consumable,52343,127835,110,66924,68500,Ancient Mana Potion,7,21,20.75,41509,43504,30017,49,28255,0.25,Potion,24000,6000,3.8918202981106265
228,Consumable,173069,127836,110,102849,19400,Ancient Rejuvenation Potion,3,8,38.88,100032,122301,90305,61,81992,0.48,Potion,1000,250,4.110873864173311
229,Consumable,232807,127843,110,156824,735999,Potion of Deadly Grace,2,30,19.88,283783,427893,426647,47,115601,0.28,Potion,10000,2500,3.8501476017100584
230,Consumable,432496,127844,110,227541,189500,Potion of the Old War,2,30,47.88,468295,659854,587134,94,372468,0.36,Potion,10000,2500,4.543294782270004
231,Consumable,957797,127845,110,969787,108500,Unbending Potion,1,5,9.75,435351,789130,686717,43,172652,0.15,Potion,10000,2500,3.7612001156935624
232,Consumable,335132,127846,110,665764,0,Leytorrent Potion,0,0,11.4,137391,218597,186399,50,57767,0.15,Potion,20000,5000,3.912023005428146
233,Consumable,0,130258,30,0,0,Pocket Friend,0,0,0.0,149840706,147758331,244745045,6,0,0.0,Potion,300,75,1.791759469228055
234,Consumable,0,131729,1,0,0,Zanzil's Slow Poison,0,0,1.19,34113977,48592008,42025984,7,6901532,0.17,Potion,120,30,1.9459101490553132
235,Consumable,303519,136569,110,176707,187500,Aged Health Potion,1,16,3.36,457139,632519,540162,7,192251,0.42,Potion,24000,1200,1.9459101490553132
236,Consumable,399673,138486,1,131893,135000,"""Third Wind"" Potion",16,36,10.66,1776804,676695,524572,28,1022658,0.41,Potion,250,62,3.332204510175204
237,Consumable,274412,138488,1,193244,16666,Saltwater Potion,17,46,8.7,1404844,785079,562329,36,769647,0.29,Potion,250,62,3.58351893845611
238,Consumable,92845,138727,1,5988,4100,Potion of Defiance,8,25,3.06,602989,114247,97578,22,305538,0.18,Potion,250,62,3.091042453358316
239,Consumable,656643,138728,1,13571,3500,Potion of Trivial Invisibility,7,39,2.55,651836,96915,83691,23,154564,0.17,Potion,250,62,3.1354942159291497
240,Consumable,86256,138729,1,7276,3100,Potion of Heightened Senses,15,36,2.55,457678,95263,100150,20,69985,0.15,Potion,250,62,2.995732273553991
241,Consumable,217971,140347,110,343447,343447,Spirit Berries,1,11,0.0,285325,349746,252894,21,28927,0.0,Potion,0,0,3.044522437723423
242,Consumable,111971,140351,110,56309,56309,Sunfruit,1,10,5.0,419648,609741,512280,20,35984,0.25,Potion,0,0,2.995732273553991
243,Consumable,175560,142117,110,279938,114999,Potion of Prolonged Power,7,196,1127.1,222864,296452,280047,1167,192497,0.65,Potion,20000,5000,7.062191632286556
244,Consumable,0,144228,1,0,0,Dino Mojo,0,0,0.0,0,0,0,0,0,0.0,Potion,0,0,-inf
245,Consumable,0,144396,110,0,0,Valorous Healing Potion,0,0,0.0,27596282,297966848,545762617,2,0,0.0,Potion,2000,500,0.6931471805599453
246,Consumable,0,144397,110,0,0,Valorous Potion of Armor,0,0,0.0,10595535,18100248,28745249,2,0,0.0,Potion,2000,500,0.6931471805599453
247,Consumable,0,144398,110,0,0,Valorous Rage Potion,0,0,0.0,37725022,49165492,33763992,1,0,0.0,Potion,2000,500,0.0
248,Consumable,575223,152494,110,857596,600000,Coastal Healing Potion,161,706,376.04,698406,698254,631680,819,583932,0.68,Potion,24000,1200,6.70808408385307
249,Consumable,586377,152495,120,632288,490000,Coastal Mana Potion,27,322,318.0,591792,499709,407930,689,418423,0.6,Potion,24000,6000,6.535241271013659
250,Consumable,2395185,152615,110,1901045,0,Astral Healing Potion,0,0,56.73,1189727,1149508,1035625,65,1115475,0.61,Potion,0,1200,4.174387269895637
251,Consumable,357684,163082,110,471447,218000,Coastal Rejuvenation Potion,61,169,75.82,373741,367770,293481,184,119158,0.34,Potion,1000,250,5.214935757608986
252,Consumable,200,2454,5,0,0,Elixir of Lion's Strength,0,0,0.0,390785,241088,83310,14,19924,0.0,Elixir,80,20,2.6390573296152584
253,Consumable,0,2457,12,0,0,Elixir of Minor Agility,0,0,6.0,571586,571175,1265154,10,2707018,1.0,Elixir,60,15,2.302585092994046
254,Consumable,43283,2458,12,493,0,Elixir of Minor Fortitude,0,0,0.0,89822,75540,102990,10,0,0.0,Elixir,60,15,2.302585092994046
255,Consumable,58796410,3382,8,0,0,Weak Troll's Blood Elixir,0,0,0.0,442707,304948,397664,6,8,0.0,Elixir,40,10,1.791759469228055
256,Consumable,21337,3383,20,20383,0,Elixir of Wisdom,0,0,5.4,219354,243784,317524,23,216031,0.27,Elixir,400,100,3.1354942159291497
257,Consumable,38300,3388,25,20000,0,Strong Troll's Blood Elixir,0,0,0.0,294776,296179,358220,8,0,0.0,Elixir,160,40,2.0794415416798357
258,Consumable,23000,3389,26,23000,0,Elixir of Defense,0,0,6.0,321113,344852,300524,9,72673,0.75,Elixir,160,40,2.1972245773362196
259,Consumable,0,3391,30,0,0,Elixir of Ogre's Strength,0,0,1.75,5473307,6173014,7554071,6,3313789,0.25,Elixir,160,40,1.791759469228055
260,Consumable,99900,3825,35,0,0,Elixir of Fortitude,0,0,0.44,404980,466118,691187,4,187746,0.11,Elixir,440,110,1.3862943611198906
261,Consumable,0,3828,39,0,0,Elixir of Detect Lesser Invisibility,0,0,0.0,1318743,1139680,1294917,8,1397200,0.0,Elixir,600,150,2.0794415416798357
262,Consumable,2591111,5996,18,244160,0,Elixir of Water Breathing,0,0,3.55,1132980,1051678,1103619,6,746985,0.71,Elixir,380,95,1.791759469228055
263,Consumable,3271590,5997,5,716150,0,Elixir of Minor Defense,0,0,8.5,162569,112145,56407,18,222,0.5,Elixir,20,5,2.8903717578961645
264,Consumable,60000,6373,28,0,0,Elixir of Firepower,0,0,0.0,533383,521747,689752,3,0,0.0,Elixir,140,35,1.0986122886681098
265,Consumable,361190,6662,18,501341,0,Elixir of Giant Growth,0,0,54.4,154025,148550,84492,131,156687,0.4,Elixir,380,95,4.875197323201151
266,Consumable,3678477,8827,50,2743406,0,Elixir of Water Walking,0,0,5.28,2202840,1881580,1006987,13,1932713,0.44,Elixir,500,125,2.5649493574615367
267,Consumable,0,8949,37,0,0,Elixir of Agility,0,0,0.72,461475,573254,510330,12,16525,0.09,Elixir,800,200,2.4849066497880004
268,Consumable,0,8951,39,0,0,Elixir of Greater Defense,0,0,0.0,343561,422783,658906,6,0,0.0,Elixir,800,200,1.791759469228055
269,Consumable,0,9088,48,0,0,Gift of Arthas,0,0,0.0,17255630,20735630,13951858,1,0,0.0,Elixir,1000,250,0.0
270,Consumable,999999,9154,46,999999,0,Elixir of Detect Undead,0,0,0.0,563778,429850,647435,6,0,0.0,Elixir,1200,300,1.791759469228055
271,Consumable,99900,9155,47,0,0,Arcane Elixir,0,0,0.0,688845,693925,704118,4,0,0.0,Elixir,1600,400,1.3862943611198906
272,Consumable,110000,9179,47,0,0,Elixir of Greater Intellect,0,0,7.0,227526,204810,235206,21,106722,0.5,Elixir,4000,1000,3.044522437723423
273,Consumable,0,9187,48,0,0,Elixir of Greater Agility,0,0,0.0,409263,292896,425486,7,120000,0.0,Elixir,2400,600,1.9459101490553132
274,Consumable,14222110,9197,48,1434514,0,Elixir of Dream Vision,0,0,3.0,23631087,21901623,28069463,2,10938093,1.0,Elixir,2400,600,0.6931471805599453
275,Consumable,0,9224,50,0,0,Elixir of Demonslaying,0,0,0.34,55272234,64351069,97399464,5,33781999,0.17,Elixir,2800,700,1.6094379124341003
276,Consumable,0,9233,50,0,0,Elixir of Detect Demon,0,0,0.0,511716,720334,1385565,19,0,0.0,Elixir,2000,500,2.9444389791664403
277,Consumable,0,9264,50,0,0,Elixir of Shadow Power,0,0,0.0,1442296,2000815,2252066,2,0,0.0,Elixir,140,35,0.6931471805599453
278,Consumable,154027,10592,40,0,0,Catseye Elixir,0,0,0.0,432292,517606,454567,12,291,0.0,Elixir,600,150,2.4849066497880004
279,Consumable,44719337,12820,50,14107865,990000,Winterfall Firewater,1,1,1.7,1689181,2085968,1454548,7,151762,0.34,Elixir,0,0,1.9459101490553132
280,Consumable,0,13445,53,0,0,Elixir of Superior Defense,0,0,0.0,452469,531620,534411,4,0,0.0,Elixir,2000,500,1.3862943611198906
281,Consumable,0,13447,54,0,0,Elixir of the Sages,0,0,0.0,487401,361313,357986,9,0,0.0,Elixir,5000,1250,2.1972245773362196
282,Consumable,0,13452,56,0,0,Elixir of the Mongoose,0,0,0.0,4250427,6850311,10185346,2,0,0.0,Elixir,5000,1250,0.6931471805599453
283,Consumable,0,13453,55,0,0,Elixir of Brute Force,0,0,1.0,1240400,1009889,2136370,5,189050,0.2,Elixir,5000,1250,1.6094379124341003
284,Consumable,109900,13454,57,0,0,Greater Arcane Elixir,0,0,0.0,449275,402468,317435,7,0,0.0,Elixir,3000,750,1.9459101490553132
285,Consumable,0,17708,38,0,0,Elixir of Frost Power,0,0,0.0,2088497,2371218,3431943,2,0,0.0,Elixir,140,35,0.6931471805599453
286,Consumable,0,18294,45,0,0,Elixir of Greater Water Breathing,0,0,1.65,2682664,3576183,4079843,7,1777637,0.33,Elixir,1000,250,1.9459101490553132
287,Consumable,0,21546,50,0,0,Elixir of Greater Firepower,0,0,0.0,21555577,1547108,1755805,3,0,0.0,Elixir,140,35,1.0986122886681098
288,Consumable,3220000,22823,61,0,0,Elixir of Camouflage,0,0,0.9,5580995,4198139,4180709,10,2137858,0.15,Elixir,10000,2500,2.302585092994046
289,Consumable,200000,22824,61,0,0,Elixir of Major Strength,0,0,0.64,4851647,3883431,4778662,8,739394,0.08,Elixir,10000,2500,2.0794415416798357
290,Consumable,19630,22825,61,8904,0,Elixir of Healing Power,0,0,0.0,397415,341912,455216,13,0,0.0,Elixir,10000,2500,2.5649493574615367
291,Consumable,0,22827,64,0,0,Elixir of Major Frost Power,0,0,0.0,4690055,7951287,7982560,2,0,0.0,Elixir,10000,2500,0.6931471805599453
292,Consumable,0,22830,65,0,0,Elixir of the Searching Eye,0,0,0.0,11651855,13312163,13464202,2,0,0.0,Elixir,16000,4000,0.6931471805599453
293,Consumable,5164681,22831,66,0,0,Elixir of Major Agility,0,0,1.32,7684875,4777674,5350978,4,1286070,0.33,Elixir,16000,4000,1.3862943611198906
294,Consumable,0,22834,69,0,0,Elixir of Major Defense,0,0,0.0,704190,689013,1306733,4,0,0.0,Elixir,16000,4000,1.3862943611198906
295,Consumable,0,28102,60,0,0,Onslaught Elixir,0,0,0.85,465777,403929,522580,6,254961,0.17,Elixir,10000,2500,1.791759469228055
296,Consumable,0,28103,60,0,0,Adept's Elixir,0,0,2.0,472250,414891,314951,10,474136,0.2,Elixir,10000,2500,2.302585092994046
297,Consumable,248348,28104,63,0,0,Elixir of Mastery,0,0,3.0,1356580,2632791,3534574,7,949050,0.5,Elixir,10000,2500,1.9459101490553132
298,Consumable,0,32062,61,0,0,Elixir of Major Fortitude,0,0,0.56,2007830,2491938,2669243,6,34048,0.14,Elixir,5000,1250,1.791759469228055
299,Consumable,56108,32067,64,0,0,Elixir of Draenic Wisdom,0,0,2.25,514191,537074,513530,14,283407,0.25,Elixir,6000,1500,2.6390573296152584
300,Consumable,0,32068,66,0,0,Elixir of Ironskin,0,0,0.0,1317744,1423116,1828084,1,0,0.0,Elixir,6000,1500,0.0
301,Consumable,0,34537,70,0,0,Bloodberry Elixir,0,0,0.0,16120072,35311691,39891680,1,0,0.0,Elixir,10000,2500,0.0
302,Consumable,2207711,39666,80,0,0,Elixir of Mighty Agility,0,0,0.0,539088,729734,707219,7,73,0.0,Elixir,20000,5000,1.9459101490553132
303,Consumable,20000,40068,80,0,0,Wrath Elixir,0,0,0.0,1318557,1449115,1504734,6,500,0.0,Elixir,20000,5000,1.791759469228055
304,Consumable,204322,40070,80,450000,0,Spellpower Elixir,0,0,0.0,307308,285954,254759,12,0,0.0,Elixir,20000,5000,2.4849066497880004
305,Consumable,0,40072,80,0,0,Elixir of Versatility,0,0,0.0,3131031,4100346,3812900,3,0,0.0,Elixir,20000,5000,1.0986122886681098
306,Consumable,50000,40073,80,0,0,Elixir of Mighty Strength,0,0,1.26,448169,420726,468625,12,94572,0.14,Elixir,20000,5000,2.4849066497880004
307,Consumable,0,40076,80,0,0,Guru's Elixir,0,0,1.36,1166934,1015972,1779943,11,35719,0.17,Elixir,20000,5000,2.3978952727983707
308,Consumable,0,40078,80,0,0,Elixir of Mighty Fortitude,0,0,2.5,594077,484014,583989,5,77471,0.5,Elixir,20000,5000,1.6094379124341003
309,Consumable,0,40097,80,0,0,Elixir of Protection,0,0,0.0,21581613,35662228,29609227,2,250362,0.0,Elixir,20000,5000,0.6931471805599453
310,Consumable,0,40109,80,0,0,Elixir of Mighty Mageblood,0,0,0.0,3797923,3430092,4818536,4,0,0.0,Elixir,20000,5000,1.3862943611198906
311,Consumable,0,44325,80,0,0,Elixir of Accuracy,0,0,0.0,2073131,1596869,1858960,3,0,0.0,Elixir,20000,5000,1.0986122886681098
312,Consumable,0,44327,80,0,0,Elixir of Deadly Strikes,0,0,0.0,1480847,1323753,1657808,3,0,0.0,Elixir,20000,5000,1.0986122886681098
313,Consumable,0,44328,80,0,0,Elixir of Mighty Defense,0,0,0.0,11040857,14121396,17217654,4,0,0.0,Elixir,20000,5000,1.3862943611198906
314,Consumable,0,44329,80,0,0,Elixir of Expertise,0,0,0.0,3922868,3915666,5902631,2,500000,0.0,Elixir,20000,5000,0.6931471805599453
315,Consumable,2399199,44330,80,0,0,Elixir of Armor Piercing,0,0,0.0,2516524,3095837,4348114,6,40,0.0,Elixir,20000,5000,1.791759469228055
316,Consumable,0,44331,80,0,0,Elixir of Lightning Speed,0,0,0.75,2577599,2242296,3053203,3,2499975,0.25,Elixir,20000,5000,1.0986122886681098
317,Consumable,107500,44332,80,0,0,Elixir of Mighty Thoughts,0,0,0.0,1437034,1250659,1378148,4,0,0.0,Elixir,20000,5000,1.3862943611198906
318,Consumable,31920,45621,20,37751,0,Elixir of Minor Accuracy,0,0,2.5,247086,263004,420980,10,12777,0.5,Elixir,380,95,2.302585092994046
319,Consumable,318333,58084,85,0,0,Ghost Elixir,0,0,1.21,723902,745074,722164,12,572881,0.11,Elixir,20000,5000,2.4849066497880004
